sol,latitude_crism,longitude_crism,elevation
1173,-4.678816897,137.366072463,-4425.633
1173,-4.678831767,137.366072054,-4425.559
1173,-4.678847156,137.366071155,-4425.477
1173,-4.678855388,137.366070762,-4425.443
1173,-4.678888792,137.366069207,-4425.309
1173,-4.678922193,137.366066576,-4425.221
1173,-4.678955596,137.366064263,-4425.107
1173,-4.678989034,137.366062125,-4425.02
1173,-4.679022443,137.366059351,-4424.96
1174,-4.679043309,137.366057656,-4424.919
1174,-4.679062989,137.366055892,-4424.852
1174,-4.679078124,137.366053929,-4424.81
1174,-4.679085098,137.366052624,-4424.815
1174,-4.679093419,137.366051416,-4424.824
1174,-4.679102658,137.366050169,-4424.861
1174,-4.679111215,137.366048596,-4424.904
1174,-4.679119112,137.366047383,-4424.96
1174,-4.679126196,137.366045832,-4424.977
1174,-4.679141735,137.366042472,-4424.998
1174,-4.679161241,137.366039459,-4424.927
1174,-4.679164574,137.366039035,-4424.924
1174,-4.679163056,137.366039374,-4424.911
1174,-4.67916433,137.366024104,-4424.956
1174,-4.679166131,137.366010957,-4424.987
1174,-4.679168557,137.365995947,-4425.056
1174,-4.67917089,137.365979644,-4425.106
1174,-4.679173147,137.365963786,-4425.14
1174,-4.679174588,137.36595134,-4425.14
1174,-4.679176667,137.365935764,-4425.164
1174,-4.679178561,137.365920067,-4425.141
1174,-4.679180693,137.365907781,-4425.088
1174,-4.679183892,137.365891749,-4425.073
1174,-4.679187313,137.365876274,-4425.04
1174,-4.679190689,137.365860392,-4425.023
1174,-4.679193152,137.365848132,-4425.047
1174,-4.679195702,137.365831551,-4425.083
1174,-4.679198736,137.365811546,-4425.105
1174,-4.679199519,137.365805893,-4425.106
1174,-4.679202125,137.365789702,-4425.093
1174,-4.67920464,137.365773535,-4425.067
1174,-4.679206393,137.365762084,-4425.015
1174,-4.679209824,137.365745564,-4424.947
1174,-4.679214383,137.365726675,-4424.911
1174,-4.679215472,137.36572324,-4424.888
1174,-4.679215363,137.36572386,-4424.93
1174,-4.679215363,137.36572386,-4424.93
1174,-4.679218412,137.365724115,-4424.92
1179,-4.679223439,137.365724574,-4424.897
1179,-4.679228522,137.36572501,-4424.88
1179,-4.679233268,137.365725321,-4424.878
1179,-4.67923783,137.365725701,-4424.86
1181,-4.679237644,137.365726017,-4424.848
1181,-4.67924565,137.365728946,-4424.839
1181,-4.679252688,137.365731895,-4424.827
1181,-4.679252047,137.365732077,-4424.829
1181,-4.679260669,137.365735282,-4424.82
1181,-4.679268186,137.365737815,-4424.797
1181,-4.679272781,137.365739369,-4424.789
1181,-4.679279985,137.365741682,-4424.78
1181,-4.679286576,137.365743834,-4424.748
1181,-4.679293401,137.365745878,-4424.702
1181,-4.679300608,137.365748011,-4424.689
1181,-4.679306648,137.365750065,-4424.636
1181,-4.679313482,137.365752082,-4424.602
1181,-4.679319772,137.365754364,-4424.59
1181,-4.679323536,137.365755822,-4424.571
1181,-4.679326878,137.365757111,-4424.545
1181,-4.679326266,137.365757161,-4424.561
1181,-4.679330571,137.365758478,-4424.523
1181,-4.679335067,137.365759664,-4424.509
1181,-4.679339395,137.365761162,-4424.492
1181,-4.679342512,137.365762611,-4424.495
1181,-4.679344784,137.365763684,-4424.492
1181,-4.67934682,137.36576453,-4424.488
1181,-4.679342053,137.365762718,-4424.488
1181,-4.679336348,137.365760491,-4424.5
1181,-4.679330084,137.365758021,-4424.522
1181,-4.679325246,137.365756256,-4424.544
1181,-4.67932346,137.365756333,-4424.583
1181,-4.679323482,137.365756321,-4424.59
1183,-4.679322676,137.365756003,-4424.561
1183,-4.679320956,137.365756417,-4424.593
1183,-4.679318997,137.365757146,-4424.606
1183,-4.67931944,137.365751281,-4424.59
1183,-4.679320232,137.365744438,-4424.57
1183,-4.679321346,137.36573764,-4424.54
1183,-4.679322761,137.365730503,-4424.506
1183,-4.679324325,137.365723149,-4424.486
1183,-4.679325483,137.365715822,-4424.478
1183,-4.679326905,137.36570774,-4424.426
1183,-4.679327881,137.36570017,-4424.394
1183,-4.67932923,137.365692029,-4424.339
1183,-4.679330818,137.36568468,-4424.27
1183,-4.679332282,137.36567632,-4424.227
1183,-4.679333623,137.365668428,-4424.17
1183,-4.67933484,137.365660074,-4424.121
1183,-4.679335981,137.36565145,-4424.089
1183,-4.67933612,137.365649988,-4424.082
1183,-4.679335277,137.3656502,-4424.098
1183,-4.679334022,137.365652847,-4424.109
1183,-4.679348241,137.365638705,-4423.971
1183,-4.679363195,137.365625523,-4423.93
1185,-4.679362598,137.365626355,-4423.94
1185,-4.679367866,137.36563259,-4423.9
1185,-4.67937346,137.365638596,-4423.859
1185,-4.679379121,137.365644325,-4423.848
1185,-4.679384164,137.365649692,-4423.818
1185,-4.679389688,137.365655345,-4423.763
1185,-4.679395284,137.365661145,-4423.725
1185,-4.679401245,137.365667686,-4423.667
1185,-4.679407014,137.365673608,-4423.609
1185,-4.679420877,137.365688244,-4423.494
1185,-4.679424032,137.365691416,-4423.482
1185,-4.679423307,137.365691861,-4423.484
1185,-4.679419533,137.365699308,-4423.544
1185,-4.679415981,137.365706674,-4423.622
1185,-4.679412283,137.365713953,-4423.7
1185,-4.679408509,137.365721288,-4423.764
1185,-4.679404712,137.365729565,-4423.886
1185,-4.679401254,137.365736508,-4423.944
1185,-4.679397662,137.365743829,-4424.038
1185,-4.679393287,137.365751748,-4424.1
1185,-4.679389146,137.365758867,-4424.145
1185,-4.679385361,137.36576558,-4424.201
1185,-4.679381763,137.365771867,-4424.228
1185,-4.679378118,137.365778933,-4424.252
1185,-4.679374807,137.365785499,-4424.274
1185,-4.679371561,137.36579211,-4424.278
1185,-4.67936807,137.365799606,-4424.29
1185,-4.679364784,137.365807029,-4424.29
1185,-4.679356914,137.365825022,-4424.281
1185,-4.679355094,137.36582872,-4424.268
1185,-4.679354523,137.365828593,-4424.29
1185,-4.679354336,137.365828503,-4424.304
1185,-4.679354272,137.365828492,-4424.312
1185,-4.679354438,137.365828831,-4424.291
1185,-4.679360946,137.365842851,-4424.214
1185,-4.679367983,137.365857623,-4424.146
1185,-4.679374601,137.365871464,-4424.107
1185,-4.679381413,137.365886007,-4424.064
1185,-4.679387138,137.365896738,-4424.042
1185,-4.679395907,137.365911565,-4423.986
1185,-4.679396643,137.365912703,-4423.986
1185,-4.679396312,137.365912414,-4423.976
1185,-4.679396325,137.365912282,-4423.969
1185,-4.679398753,137.365927382,-4423.943
1185,-4.679401328,137.365943395,-4423.936
1185,-4.679403999,137.365959687,-4423.944
1185,-4.679407209,137.365976715,-4423.93
1185,-4.679409164,137.36598863,-4423.881
1185,-4.679411204,137.366004418,-4423.813
1185,-4.679412758,137.366019687,-4423.71
1185,-4.679414286,137.366036199,-4423.577
1185,-4.679415946,137.366051669,-4423.472
1185,-4.679417777,137.366070167,-4423.36
1185,-4.679418125,137.366073106,-4423.314
1185,-4.679420437,137.366089378,-4423.243
1185,-4.679422313,137.366105422,-4423.169
1185,-4.679423957,137.366117578,-4423.128
1185,-4.679426351,137.366129553,-4423.068
1185,-4.679432271,137.36614835,-4422.972
1185,-4.679434693,137.366156374,-4422.92
1185,-4.679434693,137.366156374,-4422.92
1185,-4.679434693,137.366156374,-4422.92
1187,-4.679434194,137.366156241,-4422.916
1187,-4.679434137,137.366156735,-4422.902
1187,-4.679433956,137.366156435,-4422.922
1187,-4.67942609,137.366169731,-4422.933
1187,-4.679418418,137.366184792,-4423.002
1187,-4.679410769,137.366198911,-4423.047
1187,-4.679403595,137.366213165,-4423.058
1187,-4.679396306,137.366227175,-4423.054
1187,-4.679388787,137.366241587,-4423.085
1187,-4.679381117,137.366255453,-4423.117
1187,-4.679372988,137.366270262,-4423.139
1187,-4.679365196,137.366284762,-4423.162
1187,-4.679357721,137.366298532,-4423.166
1187,-4.67935222,137.366309431,-4423.199
1187,-4.679345383,137.366324806,-4423.289
1187,-4.67933848,137.366340127,-4423.404
1187,-4.679331682,137.366354995,-4423.513
1187,-4.679324626,137.366370487,-4423.588
1187,-4.679317936,137.366385371,-4423.662
1187,-4.679312463,137.366396045,-4423.694
1187,-4.679304248,137.366410927,-4423.711
1187,-4.679298204,137.366421917,-4423.738
1187,-4.679290494,137.366440738,-4423.732
1187,-4.679286781,137.366461246,-4423.677
1187,-4.679285559,137.366477423,-4423.613
1187,-4.679284024,137.366493993,-4423.508
1187,-4.67928277,137.366505867,-4423.392
1187,-4.679281865,137.36652115,-4423.255
1187,-4.679281045,137.36653658,-4423.093
1187,-4.679280503,137.366551883,-4422.961
1187,-4.679279984,137.366567407,-4422.886
1187,-4.679279845,137.366580179,-4422.871
1187,-4.679280397,137.366601136,-4422.873
1187,-4.679280529,137.366608439,-4422.87
1192,-4.679280153,137.366620478,-4422.853
1192,-4.679279445,137.366635839,-4422.836
1192,-4.679278732,137.366652523,-4422.831
1192,-4.679277949,137.366668902,-4422.901
1192,-4.679277014,137.366685575,-4422.949
1192,-4.679276507,137.366701132,-4422.999
1192,-4.679276283,137.36671735,-4423.002
1192,-4.679275999,137.366733955,-4423.0
1192,-4.679275492,137.366748709,-4423.017
1192,-4.679274853,137.366765783,-4423.049
1192,-4.679274703,137.366782301,-4423.124
1192,-4.679274282,137.366794799,-4423.174
1192,-4.679273738,137.366806469,-4423.231
1192,-4.6792736,137.366819575,-4423.295
1192,-4.67927279,137.366835309,-4423.376
1192,-4.679272011,137.366847444,-4423.443
1192,-4.67927034,137.366866468,-4423.501
1192,-4.67927051,137.366866851,-4423.527
1192,-4.679270656,137.366867103,-4423.522
1192,-4.679270483,137.366867189,-4423.509
1192,-4.679279867,137.366879517,-4423.491
1192,-4.679289999,137.366892522,-4423.471
1192,-4.679297928,137.366902838,-4423.487
1192,-4.679307607,137.366915956,-4423.461
1192,-4.679316656,137.366928576,-4423.436
1192,-4.679326623,137.366941783,-4423.398
1192,-4.679335934,137.366954399,-4423.354
1192,-4.679345836,137.366967491,-4423.335
1192,-4.679355388,137.366980271,-4423.301
1192,-4.67936567,137.366993401,-4423.239
1192,-4.679372511,137.367003309,-4423.21
1192,-4.679381634,137.367017168,-4423.157
1192,-4.6793901,137.367030842,-4423.07
1192,-4.679396799,137.367040563,-4423.019
1192,-4.679405867,137.36705282,-4422.931
1192,-4.679415856,137.367066352,-4422.812
1192,-4.679425282,137.367078851,-4422.736
1192,-4.679437527,137.367094689,-4422.639
1192,-4.679442371,137.367101064,-4422.595
1192,-4.679441841,137.3671011,-4422.596
1192,-4.679441744,137.367100673,-4422.599
1192,-4.679455916,137.367106859,-4422.527
1192,-4.67947006,137.367113481,-4422.463
1192,-4.679484895,137.367120363,-4422.386
1192,-4.679503196,137.367128741,-4422.311
1192,-4.679510998,137.36713253,-4422.261
1192,-4.679525317,137.367139635,-4422.192
1192,-4.679536661,137.367144734,-4422.149
1192,-4.679551898,137.367150721,-4422.087
1192,-4.679566839,137.367156089,-4421.994
1192,-4.679566369,137.367156082,-4421.998
1192,-4.67958308,137.367164816,-4421.916
1192,-4.679588148,137.367167615,-4421.88
1194,-4.679586637,137.367167873,-4421.851
1194,-4.67958643,137.367167319,-4421.884
1194,-4.679593288,137.367172543,-4421.833
1194,-4.679600143,137.367176772,-4421.79
1194,-4.679607189,137.367180362,-4421.756
1194,-4.679614281,137.367183312,-4421.733
1194,-4.679622203,137.367185897,-4421.714
1194,-4.679630121,137.367187616,-4421.701
1194,-4.679646365,137.367190704,-4421.652
1194,-4.679662747,137.367194056,-4421.63
1194,-4.679678524,137.367197383,-4421.609
1194,-4.679695363,137.367200925,-4421.584
1194,-4.679712155,137.367204265,-4421.558
1194,-4.679727477,137.367207395,-4421.556
1194,-4.679744035,137.367210709,-4421.567
1194,-4.679756563,137.367213142,-4421.555
1194,-4.67977267,137.367215654,-4421.521
1194,-4.679789059,137.367218145,-4421.479
1194,-4.679805373,137.367220208,-4421.459
1194,-4.679821265,137.367222422,-4421.425
1194,-4.679837094,137.367224638,-4421.368
1194,-4.679857511,137.367227567,-4421.327
1194,-4.679865436,137.367228839,-4421.318
1194,-4.679865237,137.367228729,-4421.303
1194,-4.679880398,137.367234481,-4421.281
1194,-4.679895819,137.367240108,-4421.25
1194,-4.679911355,137.367245722,-4421.235
1194,-4.679926554,137.367251926,-4421.218
1194,-4.679942699,137.367258274,-4421.222
1194,-4.679956908,137.367264004,-4421.225
1194,-4.679972424,137.36726976,-4421.214
1194,-4.679987439,137.367274981,-4421.197
1194,-4.680002346,137.36727955,-4421.15
1194,-4.680017641,137.36728391,-4421.089
1194,-4.680028645,137.367287628,-4421.062
1194,-4.680047523,137.367294972,-4420.981
1194,-4.680049772,137.367295911,-4420.958
1194,-4.680049461,137.367295924,-4420.956
1194,-4.680049217,137.367295796,-4420.964
1194,-4.680061492,137.367307167,-4420.908
1194,-4.680073014,137.367318072,-4420.865
1194,-4.680082425,137.36732655,-4420.819
1194,-4.680094501,137.367336532,-4420.773
1194,-4.680107603,137.367347227,-4420.713
1194,-4.680119527,137.367357566,-4420.639
1194,-4.680132061,137.367368539,-4420.546
1194,-4.680144076,137.367379086,-4420.453
1194,-4.680156305,137.367389623,-4420.33
1194,-4.680171698,137.367402819,-4420.17
1194,-4.680173239,137.367404294,-4420.161
1194,-4.68017366,137.367404859,-4420.167
1194,-4.680173574,137.367404717,-4420.154
1194,-4.68017909,137.367420965,-4420.107
1194,-4.680183577,137.36743555,-4420.093
1194,-4.680188417,137.367451355,-4420.074
1194,-4.68019271,137.367466694,-4420.032
1194,-4.680196021,137.367478716,-4419.987
1194,-4.680199659,137.367489617,-4419.935
1194,-4.680206372,137.36750822,-4419.812
1194,-4.680212704,137.367526714,-4419.686
1194,-4.680219106,137.36754531,-4419.547
1194,-4.680219497,137.367546394,-4419.54
1194,-4.680219497,137.367546394,-4419.54
1194,-4.680219497,137.367546394,-4419.54
1196,-4.680218408,137.367546051,-4419.547
1196,-4.680217863,137.367545831,-4419.583
1196,-4.680200944,137.367551918,-4419.752
1196,-4.680185774,137.367557418,-4419.895
1196,-4.680173874,137.367561826,-4420.005
1196,-4.680158063,137.367568278,-4420.144
1196,-4.68014287,137.367574497,-4420.228
1196,-4.680122335,137.367582777,-4420.361
1196,-4.680115989,137.367585362,-4420.388
1196,-4.680115695,137.367584798,-4420.394
1196,-4.680115363,137.367585044,-4420.397
1196,-4.680115445,137.367585115,-4420.388
1196,-4.680107408,137.36759936,-4420.424
1196,-4.680101812,137.36761031,-4420.452
1196,-4.680094774,137.36762538,-4420.48
1196,-4.680087961,137.367640537,-4420.49
1196,-4.680081863,137.367655192,-4420.463
1196,-4.680074566,137.367674393,-4420.439
1196,-4.680074672,137.367673205,-4420.452
1196,-4.680074552,137.367672603,-4420.466
1196,-4.680076995,137.367688904,-4420.405
1196,-4.680079063,137.367700983,-4420.355
1196,-4.68008202,137.367716848,-4420.289
1196,-4.680085354,137.367733151,-4420.253
1196,-4.680089423,137.367753696,-4420.196
1196,-4.680090663,137.367760056,-4420.172
1196,-4.680090365,137.367760403,-4420.165
1196,-4.68009034,137.36776064,-4420.164
1196,-4.680087383,137.367777372,-4420.167
1196,-4.680084642,137.367793177,-4420.162
1196,-4.680081653,137.367809337,-4420.156
1196,-4.680078993,137.367825584,-4420.124
1196,-4.680076979,137.367837571,-4420.099
1196,-4.680073729,137.367853854,-4420.095
1196,-4.68007057,137.36787023,-4420.073
1196,-4.680067605,137.367886651,-4420.065
1196,-4.680064638,137.367902958,-4420.077
1196,-4.680061798,137.367917467,-4420.092
1196,-4.680061798,137.367917467,-4420.092
1196,-4.680061798,137.367917467,-4420.092
1196,-4.680059152,137.36793309,-4420.1
1196,-4.680056463,137.367949238,-4420.088
1196,-4.680054038,137.367965752,-4420.051
1196,-4.680051312,137.367982223,-4419.973
1196,-4.680048563,137.367998231,-4419.944
1196,-4.68004484,137.3680179,-4419.926
1196,-4.680045357,137.368017658,-4419.916
1196,-4.680045279,137.368017619,-4419.91
1196,-4.680045279,137.368017619,-4419.91
1196,-4.680045274,137.368017623,-4419.91
1196,-4.680045274,137.368017623,-4419.91
1196,-4.680045274,137.368017623,-4419.91
1196,-4.680045274,137.368017623,-4419.91
1196,-4.680045274,137.368017623,-4419.91
1196,-4.680045274,137.368017623,-4419.91
1196,-4.680045274,137.368017623,-4419.91
1196,-4.680045274,137.368017623,-4419.91
1196,-4.680045274,137.368017623,-4419.91
1196,-4.680045274,137.368017623,-4419.91
1196,-4.680045274,137.368017623,-4419.91
1196,-4.680045274,137.368017623,-4419.91
1196,-4.680045274,137.368017623,-4419.91
1196,-4.680045274,137.368017623,-4419.91
1196,-4.680045274,137.368017623,-4419.91
1196,-4.680045274,137.368017623,-4419.91
1196,-4.680045274,137.368017623,-4419.91
1196,-4.680045274,137.368017623,-4419.91
1196,-4.680045274,137.368017623,-4419.91
1196,-4.680045274,137.368017623,-4419.91
1196,-4.680045274,137.368017623,-4419.91
1196,-4.680045274,137.368017623,-4419.91
1196,-4.680045274,137.368017623,-4419.91
1196,-4.680045274,137.368017623,-4419.91
1204,-4.680045274,137.368017623,-4419.91
1215,-4.680055666,137.368001189,-4419.925
1215,-4.680067225,137.367983726,-4419.97
1215,-4.680067915,137.367982686,-4419.964
1215,-4.680067425,137.367983008,-4419.978
1215,-4.680067462,137.367982973,-4419.987
1215,-4.680067527,137.36798311,-4419.981
1215,-4.680067847,137.367983377,-4419.974
1215,-4.680067531,137.367983068,-4419.991
1215,-4.680067263,137.367982635,-4419.986
1215,-4.680067387,137.367982841,-4419.986
1215,-4.680067502,137.367983282,-4419.986
1215,-4.680067189,137.367966647,-4420.07
1215,-4.680067123,137.367953751,-4420.127
1215,-4.680067851,137.367937128,-4420.186
1215,-4.680068338,137.367921135,-4420.222
1215,-4.680068927,137.36790382,-4420.258
1215,-4.680069228,137.367887297,-4420.278
1215,-4.680069696,137.367870405,-4420.322
1215,-4.68007025,137.367853931,-4420.383
1215,-4.680070571,137.367837282,-4420.454
1215,-4.680071072,137.36782069,-4420.527
1215,-4.680071367,137.367804168,-4420.6
1215,-4.680071804,137.36778748,-4420.679
1215,-4.680072307,137.367770968,-4420.716
1215,-4.680072507,137.367754265,-4420.747
1215,-4.680072944,137.367737936,-4420.785
1215,-4.680073345,137.36772079,-4420.852
1215,-4.680073665,137.367704243,-4420.882
1215,-4.68007391,137.367687394,-4420.941
1215,-4.680073955,137.367674702,-4420.997
1215,-4.680075011,137.36765791,-4421.056
1215,-4.680075985,137.36764079,-4421.119
1215,-4.680077017,137.367623763,-4421.168
1215,-4.680077867,137.367609161,-4421.206
1215,-4.68007738,137.367609358,-4421.203
1215,-4.680083392,137.367593844,-4421.244
1215,-4.680089116,137.367578893,-4421.26
1215,-4.680094614,137.367563588,-4421.27
1215,-4.680098983,137.367552117,-4421.284
1215,-4.680105086,137.367536969,-4421.298
1215,-4.680110982,137.367522081,-4421.297
1215,-4.680116776,137.367506862,-4421.289
1215,-4.680121668,137.367495778,-4421.275
1215,-4.680128374,137.367481865,-4421.235
1215,-4.680128167,137.367481648,-4421.235
1215,-4.680136275,137.367469173,-4421.169
1215,-4.680137008,137.367468012,-4421.163
1215,-4.680136902,137.367467182,-4421.183
1215,-4.68013674,137.36746728,-4421.173
1215,-4.680136555,137.36746731,-4421.179
1215,-4.680136529,137.367467427,-4421.177
1215,-4.680127934,137.367452456,-4421.214
1215,-4.680120069,137.367438311,-4421.241
1215,-4.68011121,137.367423548,-4421.27
1215,-4.680102758,137.367409909,-4421.317
1215,-4.68009394,137.367395696,-4421.366
1215,-4.680087996,137.367385274,-4421.371
1215,-4.68008013,137.367369551,-4421.4
